,Index,GEOID,Seed1,Seed2,Seed3
2154,6199,3030127,18,32,22
2155,6200,3030128,18,32,22
2156,6201,3030129,18,19,22
2157,6202,3030131,18,19,22
2158,6203,3030132,18,32,22
2159,6204,3030135,18,19,22
2160,6205,3030138,18,19,22
2161,6206,3030140,18,32,22
2162,6207,3030141,18,32,30
2163,6208,3030142A,18,32,30
2164,6209,3030142B,18,32,30
2165,6210,3030148,18,19,22
2166,6211,3030151,18,19,22
2167,6212,3030152,18,19,22
2168,6213,3030153,18,19,22
2169,6214,3030154,18,19,22
2170,6215,3030155,18,19,30
2171,6216,3030159,18,32,22
2172,6217,3030160,18,32,22
2173,6218,3030175,18,32,22
2174,6219,3030178,18,19,22
2175,6220,3030181,18,19,22
2176,6221,3050001A,18,32,30
2177,6222,3050001B,18,32,30
2178,6223,3050002,18,32,30
2179,6224,3050003,18,19,30
2180,6225,3050004,18,32,30
2181,6226,3050005,18,19,30
2182,6227,3050006,18,32,30
2183,6228,3050007,18,32,30
2184,6229,3050008,18,32,30
2185,6230,3050009,18,32,30
2186,6231,3050010,18,19,30
2187,6232,3050011,18,19,30
2188,6233,3050012,18,19,30
2189,6234,3050013,18,32,30
2190,6235,3050014,18,32,30
2191,8161,4410108,18,21,9
2192,8162,4410109,18,21,9
2193,8163,4410110,18,21,9
2194,8164,4410201,18,21,9
2195,8165,4410202,18,21,9
2196,8166,4410203,18,21,9
2197,8167,4410204,18,21,9
2198,8168,4410205,18,21,9
2199,137,170001,18,19,22
2200,138,170002,18,19,22
2201,139,170003,18,19,22
2202,140,170004A,18,19,22
2203,141,170004B,18,19,22
2204,8169,4410206,18,21,9
2205,8170,4410207,18,21,9
2206,8171,4410301,18,21,9
2207,8172,4410302,18,21,9
2208,8173,4410303,18,21,9
2209,8174,4410304,18,21,9
2210,8175,4410305,18,21,9
2211,8176,4410306,18,21,9
2212,8177,4410307,18,21,9
2213,8178,4410308,18,21,9
2214,8179,4410401,18,21,9
2215,8180,4410402,18,21,9
2216,8181,4410403,18,21,9
2217,8182,4410404,18,21,9
2218,8183,4410405,18,21,9
2219,8184,4410406,18,21,9
2220,8185,4410407,18,21,9
2221,8186,4410408,18,21,9
2222,8187,4410409,18,21,9
2223,8194,4450101,18,19,30
2224,8195,4450102,18,19,30
2225,8196,4450201,18,19,30
2226,8197,4450202,18,19,30
2227,8198,4450301,18,19,30
2228,8199,4450401,18,19,30
2229,8200,4450402,18,19,30
2230,8201,4470001,18,21,22
2231,8202,4470002,18,21,22
2232,8203,4473003,18,21,9
2233,8204,4474005,18,21,9
2234,8205,4474006,18,21,9
2235,6720,3530001,18,21,9
2236,6721,3530002,18,21,9
2237,6722,3530003,18,21,9
2238,6723,3530004,18,21,9
2239,6724,3530005,18,21,9
2240,6725,3530006,18,21,9
2241,6726,3530007,18,21,9
2242,6727,3530008,18,21,9
2243,6728,3530009,18,21,9
2244,6994,3690101,18,32,22
2245,6995,3690201,18,32,22
2246,6996,3690202,18,32,22
2247,6997,3690203,18,32,22
2248,6998,3690301,18,19,22
2249,6999,3690302,18,19,22
2250,7000,3690303,18,19,22
2251,7001,3690401,18,19,22
2252,7002,3690402,18,32,22
2253,9054,5010101,18,19,30
2254,9055,5010202,18,19,30
2255,9056,5010303,18,19,30
2256,9057,5010305,18,19,30
2257,9058,5010404,18,19,30
2258,9059,5010406,18,19,30
2259,9060,5030005,18,21,9
2260,9061,5030006,18,21,9
2261,9062,5030007,18,21,9
2262,9063,5030010,18,21,9
2263,9064,5030016,18,21,32
2264,9065,5030020,18,21,9
2265,9066,5030022,18,21,32
2266,9067,5030023,18,21,9
2267,9068,5030024,18,21,9
2268,5027,2070001,18,21,22
2269,5028,2070002,18,21,22
2270,5029,2070003,18,21,22
2271,5030,2070004,18,21,22
2272,5031,2070005,18,32,22
2273,5032,2070006,18,21,22
2274,5033,2070007,18,21,22
2275,5034,2070008,18,21,22
2276,5035,2070009,18,21,22
2277,5036,2070010,18,32,22
2278,989,330004,18,19,30
2279,990,33001A,18,19,30
2280,991,33001B,18,19,30
2281,992,33002A,18,19,30
2282,993,33002B,18,19,30
2283,994,33003A,18,32,30
2284,995,33003B,18,32,30
2285,7285,4150005,18,19,30
2286,7286,4150006,18,32,30
2287,7287,4150007,18,32,9
2288,7288,4150008,18,32,30
2289,7289,4150009,18,32,30
2290,7290,4150010,18,32,30
2291,7291,4150011,18,32,9
2292,7292,4150012,18,32,30
2293,7293,4150013,18,32,9
2294,7294,4150014,18,32,9
2295,7295,4150015,18,32,9
2296,7296,4170101,18,21,9
2297,7297,4170202,18,21,9
2298,7298,4170303,18,21,9
2299,7299,4170307,18,21,9
2300,7300,4170404,18,21,9
2301,7301,4170405,18,21,9
2302,7302,4170406A,18,21,9
2303,7303,4170406B,18,21,9
2304,3900,1890205,18,32,22
2305,3901,1890206,18,32,22
2306,3902,1890213,18,32,22
2307,7414,4292-19A,18,21,9
2308,7415,4292-19B,18,21,9
2309,7416,4292-19C,18,21,9
2310,7418,4293-19,18,21,9
2311,7420,4294-19,18,21,9
2312,7430,4330001,18,32,22
2313,7431,4330002,18,32,22
2314,7432,4330003,18,32,22
2315,7433,4330004,18,32,9
2316,5412,2190011,18,19,22
2317,5413,2190014,18,19,30
2318,5414,2190015,18,19,22
2319,5415,2190016,18,19,22
2320,5416,2190021,18,19,30
2321,5417,2190024,18,19,30
2322,5418,2190032,18,19,30
2323,5419,2190033,18,19,22
2324,5420,2190035,18,19,30
2325,5421,2190036,18,19,30
2326,5422,2190043,18,19,22
2327,5423,2190044,18,19,22
2328,5424,2190045A,18,19,22
2329,5425,2190045B,18,19,30
2330,5426,2190046,18,19,22
2331,3372,1510001,18,32,9
2332,3373,1510004,18,32,9
2333,3374,1510010,18,32,9
2334,3375,1510012,18,32,22
2335,3376,1530001,18,32,22
2336,3379,1530023,18,32,22
2337,3381,153024BA,18,32,22
2338,3382,153024BB,18,32,22
2339,5484,2270011,18,21,30
2340,5485,2270012,18,21,30
2341,5486,2270013,18,21,30
2342,5487,2270014,18,21,30
2343,5488,2270016,18,21,30
2344,5489,2270024,18,21,30
2345,5490,2270025,18,21,30
2346,5491,2270026,18,21,30
2347,5492,2270032,18,21,30
2348,5493,2270033,18,21,30
2349,5494,2270034,18,21,30
2350,5495,2270035,18,21,30
2351,5496,2270037,18,21,30
2352,5497,2270042,18,21,30
2353,5498,2270045,18,21,30
2354,5499,2270046,18,21,30
2355,5500,2270103,18,21,30
2356,5501,2270104,18,19,30
2357,5502,2270105,18,19,30
2358,5503,227012A,18,21,30
2359,5504,2270205,18,21,30
2360,5505,2270207,18,19,30
2361,5506,2270208,18,21,30
2362,5507,2270209,18,21,30
2363,5508,2270304,18,21,30
2364,5509,2270404,18,21,30
2365,5510,2270405,18,19,30
2366,5511,2270408,18,19,30
2367,5512,2270409,18,19,30
2368,5513,227207C,18,19,30
2369,1466,690101,18,32,22
2370,1467,690105,18,19,22
2371,1468,690201,18,32,22
2372,1469,690206,18,19,22
2373,1470,690301,18,32,22
2374,1471,690307,18,32,22
2375,1472,690401,18,32,22
2376,1473,690408,18,32,22
2377,1534,790101,18,19,30
2378,1535,790202,18,19,30
2379,1536,790303,18,19,30
2380,1537,790306,18,19,30
2381,1538,790404,18,19,30
2382,3588,1650002,18,19,30
2383,3589,1650003,18,19,30
2384,3590,1650004,18,19,30
2385,3591,1650005,18,19,30
2386,3592,1650006,18,19,30
2387,3593,1650007,18,19,30
2388,3594,1650008,18,19,30
2389,3595,1650009,18,19,30
2390,3689,1690001,18,32,30
2391,3690,1690002,18,32,30
2392,3691,1690003,18,32,22
2393,3692,1690004,18,32,30
2394,3693,1690005,18,32,30
2395,3694,1690006,18,32,30
2396,5776,2530101,18,32,22
2397,5777,2530102,18,32,22
2398,5778,2530103,18,32,22
2399,5779,2530201,18,21,22
2400,5780,2530202,18,21,9
2401,5781,2530203,18,21,22
2402,5782,2530301,18,21,9
2403,5783,2530302,18,21,9
2404,5784,2530303,18,21,9
2405,5785,2530401,18,21,9
2406,5786,2530402,18,21,22
2407,5850,2630101,18,32,22
2408,5851,2630201,18,32,22
2409,5852,2630202,18,32,22
2410,5853,2630301,18,32,9
2411,5854,2630302,18,32,9
2412,5855,2630401,18,32,9
2413,3889,1890101,18,32,22
2414,3890,1890102,18,32,22
2415,3891,1890103,18,32,22
2416,3892,1890104,18,32,22
2417,3893,1890105,18,32,22
2418,3894,1890110,18,32,22
2419,3895,1890111,18,32,22
2420,3896,1890112,18,32,22
2421,3897,1890202,18,32,22
2422,3898,1890203,18,32,22
2423,3899,1890204,18,32,22
2424,5948,2790001,18,32,22
2425,5949,2790002,18,19,22
2426,5950,2790003,18,19,22
2427,5951,2790004,18,19,22
2428,5952,2790005,18,32,22
2429,5953,2790006,18,19,22
2430,5954,2790007,18,32,22
2431,5955,2790008,18,19,22
2432,5956,2790009,18,19,22
2433,5957,2790010,18,19,22
2434,5958,2790011,18,19,22
2435,5959,2790012,18,19,22
2436,3903,1890214,18,32,22
2437,3904,1890215,18,32,22
2438,3905,1890304,18,32,22
2439,3906,1890305,18,32,22
2440,3907,1890306,18,32,22
2441,3908,1890307,18,32,22
2442,3909,1890308,18,32,22
2443,3910,1890316,18,32,22
2444,3911,1890317,18,32,22
2445,3912,1890318,18,32,22
2446,3913,1890406,18,32,22
2447,3914,1890407,18,32,22
2448,3915,1890408,18,32,22
2449,3916,1890409,18,32,22
2450,3917,1890419,18,32,22
2451,3918,1890420,18,32,22
2452,1908,1070011,18,32,22
2453,1909,1070027,18,32,22
2454,1910,1070039,18,32,22
2455,1911,1070044,18,32,22
2456,8154,4410101,18,21,9
2457,8155,4410102,18,21,9
2458,8156,4410103,18,21,9
2459,8157,4410104,18,21,9
2460,8158,4410105,18,21,9
2461,8159,4410106,18,21,9
2462,8160,4410107,18,21,9
2463,6113,3030001,18,19,22
2464,6114,3030002,18,32,22
2465,6115,3030003,18,19,22
2466,6116,3030004,18,19,22
2467,6117,3030005,18,19,22
2468,6118,3030006,18,19,22
2469,6119,3030007,18,19,22
2470,6120,3030008,18,32,30
2471,6121,3030009,18,19,22
2472,6122,3030010,18,32,30
2473,6123,3030012,18,32,30
2474,6124,3030013,18,19,22
2475,6125,3030014,18,19,30
2476,6126,3030015,18,32,30
2477,6127,3030016,18,32,30
2478,6128,3030017,18,32,30
2479,6129,3030018,18,32,30
2480,6130,3030019,18,32,30
2481,6131,3030020,18,32,30
2482,6132,3030021,18,32,22
2483,6133,3030022,18,19,30
2484,6134,3030023,18,19,30
2485,6135,3030024,18,32,30
2486,6136,3030025,18,32,30
2487,6137,3030026,18,32,30
2488,6138,3030027,18,32,22
2489,6139,3030028,18,32,30
2490,6140,3030029,18,32,30
2491,6141,3030030,18,32,30
2492,6142,3030031,18,19,22
2493,6143,3030033,18,32,30
2494,142,190101,20,3,33
2495,143,190102,20,3,33
2496,144,190203,20,3,33
2497,145,190204,20,3,33
2498,146,190305,20,3,33
2499,147,190306,20,27,33
2500,148,190407,20,3,33
2501,149,190408,20,27,33
2502,150,190409,20,3,33
2503,151,190410,20,27,33
2504,8362,4530250,20,1,1
2505,8379,4530277,20,1,1
2506,8380,4530301,20,1,0
2507,8388,4530309,20,1,0
2508,8389,4530310,20,11,0
2509,8390,4530311,20,1,1
2510,8393,4530314,20,1,0
2511,8394,4530315,20,1,0
2512,8407,4530329,20,1,1
2513,8408,4530330,20,1,0
2514,8410,4530332,20,1,1
2515,8417,4530339,20,1,0
2516,8418,4530340,20,1,1
2517,8419,4530341,20,1,1
2518,8420,4530342,20,1,1
2519,8422,4530344,20,11,0
2520,8426,4530349,20,1,0
2521,8427,4530350,20,11,0
2522,8428,4530351,20,1,0
2523,8429,4530352,20,11,0
2524,8430,4530354,20,1,0
2525,8431,4530356,20,1,1
2526,8432,4530357,20,1,0
2527,8438,4530363,20,1,0
2528,8440,4530365,20,1,0
2529,8443,4530368,20,1,0
2530,8456,4530406,20,11,0
2531,8458,4530408,20,11,0
2532,8459,4530409,20,11,0
2533,8462,4530412,20,1,1
2534,8466,4530416,20,11,0
2535,8468,4530418,20,11,0
2536,8469,4530419,20,11,0
2537,8470,4530420,20,11,1
2538,8471,4530421,20,11,1
2539,8472,4530422,20,11,1
2540,8474,4530424,20,11,1
2541,8478,4530428,20,11,1
2542,8480,4530430,20,11,0
2543,8481,4530431,20,11,0
2544,8483,4530433,20,11,1
2545,8485,4530435,20,11,0
2546,8487,4530437,20,11,1
2547,8495,4530446,20,11,0
2548,8501,4530454,20,1,0
2549,8502,4530458,20,11,0
2550,8503,4530460,20,11,0
2551,8504,4530461,20,11,0
2552,451,292055,20,9,34
2553,492,292094,20,9,34
2554,508,292109,20,9,34
2555,512,292113,20,28,4
2556,515,292116,20,9,34
2557,528,292129,20,9,34
2558,530,292131,20,9,34
2559,531,292132,20,9,34
2560,548,292149,20,28,4
2561,556,292156,20,28,4
2562,561,293001,20,3,29
2563,566,293006,20,28,4
2564,567,293007,20,3,29
2565,570,293010,20,3,33
2566,571,293011,20,28,4
2567,573,293013,20,28,4
2568,579,293018,20,9,34
2569,580,293019,20,28,4
2570,581,293020,20,9,34
2571,582,293021,20,9,34
2572,583,293022,20,9,34
2573,585,293024,20,28,4
2574,586,293025,20,9,34
2575,587,293026,20,9,34
2576,588,293027,20,9,34
2577,592,293031,20,9,4
2578,601,293040,20,3,34
2579,602,293041,20,9,34
2580,605,293044,20,3,33
2581,607,293046,20,9,34
2582,608,293047,20,9,34
2583,609,293048,20,9,34
2584,610,293049,20,9,34
2585,611,293050,20,3,34
2586,613,293052,20,3,29
2587,614,293053,20,9,34
2588,618,293057,20,3,33
2589,620,293059,20,3,29
2590,621,293060,20,3,34
2591,622,293061,20,9,34
2592,623,293062,20,3,4
2593,624,293063,20,9,4
2594,625,293064,20,9,4
2595,626,293065,20,28,4
2596,627,293066,20,9,4
2597,628,293067,20,9,4
2598,629,293068,20,9,4
2599,630,293069,20,9,33
2600,632,293071,20,3,33
2601,633,293072,20,3,29
2602,634,293073,20,3,33
2603,638,293077,20,3,33
2604,639,293078,20,3,33
2605,640,293079,20,3,34
2606,641,293080,20,9,34
2607,642,293081,20,9,34
2608,643,293082,20,3,34
2609,644,293083,20,3,34
2610,645,293084,20,3,34
2611,646,293085,20,3,34
2612,647,293086,20,3,33
2613,648,293087,20,3,34
2614,649,293088,20,3,29
2615,651,293090,20,3,34
2616,652,293091,20,3,34
2617,653,293092,20,3,34
2618,664,293102,20,3,34
2619,666,293104,20,3,34
2620,670,293108,20,3,34
2621,673,293111,20,28,4
2622,674,293112,20,3,33
2623,676,293114,20,3,34
2624,679,293117,20,3,34
2625,680,293118,20,3,34
2626,681,293119,20,3,33
2627,682,293120,20,3,34
2628,683,293121,20,3,29
2629,684,293122,20,3,34
2630,686,293124,20,3,29
2631,688,293125B,20,3,29
2632,695,293132,20,3,33
2633,700,293137,20,3,29
2634,701,293138,20,3,34
2635,707,293144,20,3,29
2636,713,293150,20,9,34
2637,716,293153,20,3,34
2638,717,293154,20,3,34
2639,719,293156,20,9,34
2640,720,293157,20,3,34
2641,725,293161,20,9,33
2642,728,293164,20,3,29
2643,729,293165,20,3,29
2644,730,293166,20,28,4
2645,734,293170,20,3,29
2646,735,293171,20,28,4
2647,741,293178,20,9,34
2648,742,293179,20,3,33
2649,743,293180,20,9,34
2650,744,293181,20,3,34
2651,746,293183,20,3,29
2652,757,293193,20,3,33
2653,763,293201,20,3,29
2654,769,293207,20,9,34
2655,777,294007,20,9,34
2656,778,294008,20,9,34
2657,808,294038,20,9,34
2658,816,294046,20,9,34
2659,881,294111,20,9,34
2660,882,294112,20,9,34
2661,893,294122,20,9,34
2662,894,294123,20,9,4
2663,899,294128,20,9,34
2664,906,294135,20,9,34
2665,918,294147,20,9,34
2666,940,294169,20,3,34
2667,5038,2090111,20,3,0
2668,944,294173,20,3,34
2669,947,294176,20,3,34
2670,949,294178,20,9,34
2671,5047,2090224,20,11,0
2672,5048,2090225,20,11,0
2673,5049,2090226,20,11,0
2674,954,294183,20,9,34
2675,955,294184,20,9,34
2676,7099,3850001,20,27,33
2677,957,294186,20,9,34
2678,5053,2090232,20,11,0
2679,7100,3850002,20,27,33
2680,7101,3850003,20,27,33
2681,7102,3850004,20,27,33
2682,5058,2090315,20,3,29
2683,5059,2090316,20,3,0
2684,7103,3850006,20,27,33
2685,7104,3850007,20,27,33
2686,5062,2090330,20,3,0
2687,5063,2090332,20,3,0
2688,5067,2090336,20,3,0
2689,5069,2090339,20,3,29
2690,5074,2090417,20,3,0
2691,981,294211,20,9,34
2692,5077,2090420,20,3,0
2693,983,310102,20,3,33
2694,984,310201,20,1,33
2695,985,310302,20,1,33
2696,986,310303,20,1,33
2697,987,310304,20,1,33
2698,988,310401,20,1,33
2699,5078,2090421A,20,3,0
2700,5079,2090421B,20,3,0
2701,5086,2090447,20,3,0
2702,3695,1710001,20,1,33
2703,3696,1710002,20,1,33
2704,3697,1710003,20,1,33
2705,3698,1710004,20,1,33
2706,3699,1710005,20,27,33
2707,3700,1710006,20,3,33
2708,3701,1710007,20,1,33
2709,3702,1710008,20,1,33
2710,3703,1710009,20,21,33
2711,3704,1710010,20,1,33
2712,3705,1710012,20,1,33
2713,3706,1710013,20,1,33
2714,3707,1710015,20,27,33
2715,5832,2591010,20,3,33
2716,5833,2591110,20,3,33
2717,5834,2592020,20,3,33
2718,5835,2592080,20,3,33
2719,5836,2592120A,20,3,33
2720,5837,2592120B,20,3,33
2721,5838,2593030,20,3,33
2722,5839,2593040,20,3,33
2723,5840,2593060,20,3,33
2724,5841,2594050,20,3,33
2725,5842,2594070,20,3,33
2726,5843,2594100,20,3,33
2727,5856,2650101,20,27,33
2728,5857,2650107,20,27,33
2729,5858,2650109,20,27,33
2730,5859,2650113,20,27,33
2731,5860,2650118,20,27,33
2732,5861,2650119,20,27,33
2733,5862,2650202,20,27,33
2734,5863,2650211,20,27,33
2735,5864,2650215,20,27,33
2736,5865,2650220,20,27,33
2737,5866,2650303,20,27,33
2738,5867,2650308,20,3,33
2739,5868,2650312,20,27,33
2740,5869,2650314,20,27,33
2741,5870,2650404,20,27,33
2742,5871,2650405,20,27,33
2743,5872,2650406,20,27,33
2744,5873,2650410,20,27,33
2745,5874,2650416,20,27,33
2746,5875,2650417,20,27,33
2747,1794,910101,20,3,29
2748,1795,910102,20,3,29
2749,1796,910103,20,3,29
2750,1797,910104,20,3,29
2751,1798,910105A,20,3,29
2752,1799,910105B,20,3,29
2753,1800,910105C,20,3,29
2754,1801,910105D,20,3,29
2755,1802,910106A,20,3,29
2756,1803,910106B,20,3,29
2757,1804,910107,20,3,29
2758,1807,910202B,20,9,29
2759,1808,910203A,20,3,29
2760,1809,910203B,20,3,29
2761,1810,910203C,20,3,29
2762,1811,910204,20,3,29
2763,1812,910205,20,3,29
2764,1813,910206,20,3,29
2765,1814,910207,20,3,29
2766,1815,910208,20,3,33
2767,1820,910305,20,3,0
2768,1822,910401,20,3,29
2769,1823,910402,20,3,29
2770,1824,910403,20,3,29
2771,1825,910404,20,3,29
2772,1826,910405,20,3,33
2773,1827,910406,20,3,29
2774,1828,910407,20,3,29
2775,8260,4530102,16,1,1
2776,8265,4530107,16,11,12
2777,8267,4530109,16,11,1
2778,8268,4530110,16,11,1
2779,8269,4530111,16,11,1
2780,8270,4530112,16,11,1
2781,8271,4530113,16,11,1
2782,6246,3090001,16,18,6
2783,6247,3090002,16,18,6
2784,6248,3090003,16,18,6
2785,6249,3090004,16,18,6
2786,6250,3090005,16,18,6
2787,6251,3090006,16,18,6
2788,6252,3090007,16,18,6
2789,6253,3090008,16,18,6
2790,6254,3090009,16,18,6
2791,6255,3090010,16,18,6
2792,6256,3090011,16,18,6
2793,6257,3090012,16,18,6
2794,6258,3090013,16,18,12
2795,6259,3090014,16,18,6
2796,6260,3090015,16,18,6
2797,6261,3090016,16,18,6
2798,6262,3090017,16,18,6
2799,6263,3090018,16,18,6
2800,6264,3090019,16,18,12
2801,6265,3090020,16,18,6
2802,6266,3090021,16,18,6
2803,6267,3090022,16,18,6
2804,6268,3090023,16,18,6
2805,6269,3090024,16,18,12
2806,6270,3090025,16,18,6
2807,6271,3090026,16,18,6
2808,6272,3090027,16,18,6
2809,6273,3090028,16,18,6
2810,6274,3090029,16,18,6
2811,6275,3090030,16,18,6
2812,6276,3090031,16,18,6
2813,6277,3090032,16,18,6
2814,6278,3090033,16,18,6
2815,6279,3090034,16,18,6
2816,8328,4530215,16,11,1
2817,8329,4530216,16,11,1
2818,6280,3090035,16,18,6
2819,6281,3090036,16,18,6
2820,6282,3090037,16,18,6
2821,6283,3090038,16,18,6
2822,6284,3090039,16,18,6
2823,6285,3090040,16,18,6
2824,6286,3090041,16,18,6
2825,6287,3090042,16,18,6
2826,6288,3090043,16,18,12
2827,6289,3090044,16,18,6
2828,6292,3090047,16,18,6
2829,6293,3090048,16,18,6
2830,6294,3090049,16,18,6
2831,6290,3090045,16,18,6
2832,6291,3090046,16,18,6
2833,6295,3090050,16,18,6
2834,6296,3090051,16,18,6
2835,6297,3090052,16,18,6
2836,6298,3090053,16,18,6
2837,6301,3090056,16,18,6
2838,6302,3090057,16,18,6
2839,6303,3090058,16,18,6
2840,6299,3090054,16,18,6
2841,6305,3090060,16,18,12
2842,6306,3090061,16,18,12
2843,6307,3090062,16,18,12
2844,6308,3090063,16,18,12
2845,6309,3090064,16,18,6
2846,6310,3090065,16,18,6
2847,6311,3090066,16,18,12
2848,6312,3090067,16,29,12
2849,169,214018,16,11,12
2850,6313,3090068,16,29,6
2851,6314,3090069,16,18,12
2852,6315,3090070,16,18,12
2853,6316,3090071,16,18,12
2854,8366,4530254,16,1,1
2855,6317,3090072,16,18,12
2856,6318,3090073,16,18,12
2857,8369,4530259,16,1,1
2858,6319,3090074,16,18,12
2859,6320,3090075,16,18,12
2860,6321,3090076,16,18,12
2861,6322,3090077,16,18,12
2862,6323,3090078,16,18,12
2863,6324,3090079,16,7,12
2864,6325,3090080,16,18,6
2865,6326,3090081,16,18,6
2866,6327,3090082,16,18,6
2867,6328,3090083,16,18,6
2868,6330,3090085,16,18,6
2869,6331,3090086,16,18,6
2870,6334,3090089,16,18,6
2871,6332,3090087,16,18,6
2872,6333,3090088,16,18,6
2873,6335,3090090,16,18,12
2874,6336,3090091,16,18,6
2875,8384,4530305,16,1,1
2876,8406,4530328,16,1,1
2877,8423,4530345,16,1,1
2878,6468,3310101,16,11,12
2879,6469,3310105,16,11,12
2880,6470,3310203,16,11,12
2881,6471,3310207,16,4,12
2882,6472,3310210,16,18,12
2883,6473,3310212,16,4,12
2884,6474,3310316,16,4,12
2885,6475,3310317,16,4,12
2886,6476,3310318,16,4,13
2887,6477,3310419,16,4,12
2888,6478,3310420,16,11,12
2889,8295,4530137,16,11,0
2890,8301,4530145,16,11,1
2891,8303,4530148,16,11,1
2892,8311,4530160,16,11,1
2893,8312,4530161,16,7,0
2894,8313,4530163,16,11,0
2895,8318,4530205,16,11,1
2896,8320,4530207,16,11,1
2897,8332,4530219,16,11,1
2898,6300,3090055,16,18,12
2899,8338,4530225,16,11,1
2900,8339,4530226,16,1,1
2901,6304,3090059,16,18,12
2902,7153,3950001,16,4,12
2903,7154,3950002,16,4,12
2904,8342,4530229,16,11,1
2905,7155,3950003,16,4,12
2906,7156,3950004,16,4,25
2907,7157,3950005,16,4,12
2908,7159,3950007,16,4,12
2909,7160,3950008,16,4,25
2910,7161,3950011,16,4,12
2911,7162,3950013,16,4,12
2912,7163,3950016,16,4,25
2913,7164,3950018,16,4,25
2914,7165,3950019,16,4,25
2915,7166,3950022,16,4,12
2916,7167,3950023,16,4,12
2917,1112,410001,16,4,25
2918,1113,410002,16,4,25
2919,1114,410003,16,4,25
2920,1115,410004,16,4,25
2921,1116,410005,16,4,12
2922,1117,410006,16,4,25
2923,1118,410007,16,4,25
2924,1119,410008,16,4,25
2925,1120,410009,16,4,25
2926,1121,410010,16,4,25
2927,1122,410011,16,4,25
2928,1123,410012,16,4,25
2929,1124,410013,16,4,25
2930,1125,410014,16,4,25
2931,1126,410015,16,4,25
2932,1127,410016,16,4,25
2933,1128,410017,16,4,25
2934,1129,410018,16,4,25
2935,1130,410019,16,4,25
2936,1131,410020,16,4,25
2937,1132,410021,16,4,25
2938,1133,410022,16,4,25
2939,1134,410023,16,4,25
2940,1135,410024,16,4,25
2941,1136,410025,16,4,25
2942,1137,410026,16,4,25
2943,1138,410027,16,4,25
2944,1139,410028,16,4,25
2945,1140,410029,16,4,25
2946,1141,410030,16,4,25
2947,1142,410031,16,4,25
2948,1143,410032,16,4,25
2949,1144,410033,16,4,25
2950,1145,410034,16,4,25
2951,1146,410035,16,4,25
2952,1147,410036,16,4,25
2953,1148,410037,16,4,25
2954,1149,410038,16,4,25
2955,1150,410039,16,4,25
2956,1151,410040,16,4,25
2957,1152,410041,16,4,25
2958,1153,410042,16,4,25
2959,1154,410043,16,4,25
2960,1155,410044,16,4,25
2961,1156,410045,16,4,25
2962,1157,410046,16,4,25
2963,1158,410047,16,4,25
2964,1159,410048,16,4,25
2965,1160,410049,16,4,25
2966,1161,410052,16,4,25
2967,1162,410053,16,4,25
2968,1163,410056,16,4,25
2969,1164,410057,16,4,25
2970,1165,410058,16,4,25
2971,1166,410059,16,4,25
2972,1167,410060,16,4,12
2973,1168,410061,16,4,25
2974,1169,410062,16,4,25
2975,1170,410063,16,4,25
2976,1171,410064,16,4,25
2977,1172,410065,16,4,25
2978,1173,410067,16,4,25
2979,1174,410068,16,4,25
2980,1175,410069A,16,4,25
2981,1176,410069B,16,4,25
2982,1177,410070,16,4,25
2983,1178,410071,16,4,25
2984,1179,410072,16,4,25
2985,1180,410074,16,4,25
2986,1181,410077,16,4,25
2987,1182,410078,16,4,25
2988,1183,410079,16,4,25
2989,1184,410080A,16,4,25
2990,1185,410080B,16,4,25
2991,1186,410081,16,4,25
2992,1187,410082,16,4,25
2993,1188,410083,16,4,25
2994,7158,3950006,16,4,12
2995,1229,510113,16,4,13
2996,1230,510114,16,4,13
2997,1231,510203,16,4,25
2998,1232,510204,16,4,25
2999,1233,510207,16,4,25
3000,1234,510211,16,4,25
3001,1235,510215,16,4,25
3002,1236,510301,16,4,13
3003,1237,510305,16,11,13
3004,1238,510308,16,4,12
3005,1239,510309,16,4,12
3006,1240,510406,16,4,25
3007,1241,510410,16,4,13
3008,3317,1450101,16,18,12
3009,3318,1450104,16,18,12
3010,3319,1450105,16,18,12
3011,3320,1450201,16,4,12
3012,3321,1450203,16,4,12
3013,3322,1450204,16,18,12
3014,3323,1450301,16,18,12
3015,3324,1450302,16,18,12
3016,3325,1450303,16,18,12
3017,3326,1450304,16,4,12
3018,3327,1450403,16,18,12
3019,3328,1450404,16,18,12
3020,3329,1450405,16,18,12
3021,3563,1610001,16,18,25
3022,3564,1610002,16,18,20
3023,3565,1610003,16,18,25
3024,3566,1610004,16,29,20
3025,3567,1610005,16,18,25
3026,3568,1610006,16,29,20
3027,3569,1610007,16,29,20
3028,3570,1610008,16,29,20
3029,3571,1610009,16,29,20
3030,3572,1610010,16,18,25
3031,3573,1610011,16,18,25
3032,3574,1610012,16,18,15
3033,3575,1610013,16,18,25
3034,3576,1610014,16,18,25
3035,3577,1610015,16,29,20
3036,6329,3090084,16,18,6
3037,8372,4530263,16,1,1
3038,8374,4530267,16,1,1
3039,6001,2870301,16,11,12
3040,6002,2870302,16,11,12
3041,6003,2870303,16,11,12
3042,6009,2870405,16,11,12
3043,6016,2890007,16,4,25
3044,6017,2890008,16,4,25
3045,6018,2890009,16,4,25
3046,6019,2890010,16,18,25
3047,6020,2890011,16,18,25
3048,6021,2890012,16,18,25
3049,6022,2890013,16,18,15
3050,6024,289001A,16,4,25
